mmsi,num_names,names,sov,flag,flag_type,num_loas,loa,max_loa,num_types,type
538003600,1,Cary Rickmers,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Cargo
538003610,1,Florence D,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538003613,1,Mtm Fairfeild,N,Marshall Islands (Republic of the) ,Foreign,1,144.0,144.0,1,Tanker
538003620,1,Amyntor,N,Marshall Islands (Republic of the) ,Foreign,1,169.0,169.0,1,Cargo
538003629,1,Carpe Diem Ii,N,Marshall Islands (Republic of the) ,Foreign,1,170.0,170.0,1,Tanker
538003664,1,Genco Maximus,N,Marshall Islands (Republic of the) ,Foreign,1,288.0,288.0,1,Cargo
538003665,1,Saguenay,N,Marshall Islands (Republic of the) ,Foreign,2,222.0/223.0,223.0,1,Cargo
538003667,1,Fairchem Birdie,N,Marshall Islands (Republic of the) ,Foreign,1,157.0,157.0,1,Tanker
538003668,1,Marina,N,Marshall Islands (Republic of the) ,Foreign,1,240.0,240.0,1,Passenger
538003673,1,Riga,N,Marshall Islands (Republic of the) ,Foreign,1,229.0,229.0,1,Tanker
538003676,1,Spiliani,N,Marshall Islands (Republic of the) ,Foreign,1,184.0,184.0,1,Cargo
538003677,1,Navig8 Success,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538003679,1,Sea Of Harmony,N,Marshall Islands (Republic of the) ,Foreign,1,227.0,227.0,1,Cargo
538003680,1,Startramp,N,Marshall Islands (Republic of the) ,Foreign,1,147.0,147.0,1,Cargo
538003682,1,Atlantic Tramp,N,Marshall Islands (Republic of the) ,Foreign,1,180.0,180.0,1,Cargo
538003683,1,Pacific Tramp,N,Marshall Islands (Republic of the) ,Foreign,1,180.0,180.0,1,Cargo
538003686,1,Steven C,N,Marshall Islands (Republic of the) ,Foreign,2,180.0/183.0,183.0,1,Cargo
538003689,1,Lisa J,N,Marshall Islands (Republic of the) ,Foreign,1,180.0,180.0,1,Cargo
538003690,1,Quinn J,N,Marshall Islands (Republic of the) ,Foreign,1,180.0,180.0,1,Cargo
538003701,1,Sea Of Future,N,Marshall Islands (Republic of the) ,Foreign,1,225.0,225.0,1,Cargo
538003704,1,Harvest Festival,N,Marshall Islands (Republic of the) ,Foreign,1,225.0,225.0,1,Cargo
538003713,1,Yasa Southern Cross,N,Marshall Islands (Republic of the) ,Foreign,1,274.0,274.0,1,Tanker
538003726,1,Overseas Skopelos,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538003737,1,V8 Stealth,N,Marshall Islands (Republic of the) ,Foreign,1,250.0,250.0,1,Tanker
538003740,1,Oleander,N,Marshall Islands (Republic of the) ,Foreign,1,118.0,118.0,1,Cargo
538003746,1,Kanaris,N,Marshall Islands (Republic of the) ,Foreign,1,292.0,292.0,1,Cargo
538003751,1,Oakglen,N,Marshall Islands (Republic of the) ,Foreign,1,212.0,212.0,1,Cargo
538003755,1,Aramon,N,Marshall Islands (Republic of the) ,Foreign,1,230.0,230.0,1,Tanker
538003758,1,Alpine Link,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538003772,1,Overseas Santorini,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538003773,2,538003773/Overseas Mykonos,N,Marshall Islands (Republic of the) ,Foreign,2,1.0/183.0,183.0,2,Tanker/Unknown
538003775,1,New York,N,Marshall Islands (Republic of the) ,Foreign,1,290.0,290.0,1,Cargo
538003786,1,Leyla K,N,Marshall Islands (Republic of the) ,Foreign,2,250.0/251.0,251.0,1,Tanker
538003794,1,Golden Eagle,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538003804,1,Golar Grand,N,Marshall Islands (Republic of the) ,Foreign,1,285.0,285.0,2,Other/Tanker
538003817,1,Crane,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538003818,1,Egret Bulker,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538003820,1,Imperial Eagle,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538003824,1,Koi,N,Marshall Islands (Republic of the) ,Foreign,1,228.0,228.0,1,Tanker
538003825,1,Kihada,N,Marshall Islands (Republic of the) ,Foreign,1,228.0,228.0,1,Tanker
538003826,1,Maguro,N,Marshall Islands (Republic of the) ,Foreign,1,228.0,228.0,1,Tanker
538003827,1,Krania,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538003828,1,Irene Theresa,N,Marshall Islands (Republic of the) ,Foreign,1,120.0,120.0,1,Tanker
538003831,1,Csav Rio Geike,N,Marshall Islands (Republic of the) ,Foreign,1,200.0,200.0,1,Cargo
538003856,1,Altesse,N,Marshall Islands (Republic of the) ,Foreign,1,229.0,229.0,1,Tanker
538003857,1,Aligote,N,Marshall Islands (Republic of the) ,Foreign,1,230.0,230.0,1,Tanker
538003863,1,Nordic Passat,N,Marshall Islands (Republic of the) ,Foreign,1,274.0,274.0,1,Tanker
538003868,1,V8 Stealth Ii,N,Marshall Islands (Republic of the) ,Foreign,1,250.0,250.0,1,Tanker
538003878,1,Nord Bright,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538003883,1,Alpine Liberty,N,Marshall Islands (Republic of the) ,Foreign,1,182.0,182.0,1,Tanker
538003884,1,Front Odin,N,Marshall Islands (Republic of the) ,Foreign,2,274.0/275.0,275.0,1,Tanker
538003888,1,Maestro Lion,N,Marshall Islands (Republic of the) ,Foreign,2,171.0/172.0,172.0,1,Cargo
538003898,1,Cape Talara,N,Marshall Islands (Republic of the) ,Foreign,1,228.0,228.0,1,Tanker
538003904,1,Christine,N,Marshall Islands (Republic of the) ,Foreign,1,289.0,289.0,1,Cargo
538003905,1,Grebe Bulker,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538003913,1,Alpine Hibiscus,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538003917,1,M/v Hera,N,Marshall Islands (Republic of the) ,Foreign,1,174.0,174.0,1,Cargo
538003925,1,Pacific Solarelle,N,Marshall Islands (Republic of the) ,Foreign,1,180.0,180.0,1,Tanker
538003928,1,Cape Maria,N,Marshall Islands (Republic of the) ,Foreign,1,289.0,289.0,1,Cargo
538003930,1,Sea Brave,N,Marshall Islands (Republic of the) ,Foreign,1,177.0,177.0,1,Cargo
538003942,1,Sti Conqueror,N,Marshall Islands (Republic of the) ,Foreign,1,176.0,176.0,1,Tanker
538003943,2,Ocean Spirit/Sti-matador,N,Marshall Islands (Republic of the) ,Foreign,1,176.0,176.0,1,Tanker
538003945,1,Sti Highlander,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538003946,1,Ibis Bulker,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538003949,1,Sky Globe,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538003952,1,Constantinos G O,N,Marshall Islands (Republic of the) ,Foreign,1,229.0,229.0,1,Cargo
538003953,1,Athanassios G.o.,N,Marshall Islands (Republic of the) ,Foreign,1,229.0,229.0,1,Cargo
538003955,1,Annou G.o.,N,Marshall Islands (Republic of the) ,Foreign,1,229.0,229.0,1,Cargo
538003957,1,Annou Max,N,Marshall Islands (Republic of the) ,Foreign,1,292.0,292.0,1,Cargo
538003964,1,Bosna,N,Marshall Islands (Republic of the) ,Foreign,1,167.0,167.0,1,Cargo
538003966,1,Alpine Marina,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538003974,1,Kingfisher,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538003987,1,Centaurus,N,Marshall Islands (Republic of the) ,Foreign,1,228.0,228.0,1,Cargo
538003994,1,Athiri,N,Marshall Islands (Republic of the) ,Foreign,1,229.0,229.0,1,Tanker
538003996,1,Fadelsia,N,Marshall Islands (Republic of the) ,Foreign,1,180.0,180.0,1,Cargo
538004001,1,Front Ardenne,N,Marshall Islands (Republic of the) ,Foreign,1,269.0,269.0,1,Tanker
538004003,1,Egs Crest,N,Marshall Islands (Republic of the) ,Foreign,1,178.0,178.0,1,Cargo
538004010,1,Cove Island,N,Marshall Islands (Republic of the) ,Foreign,1,148.0,148.0,1,Cargo
538004017,1,Overseas Kythnos,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538004022,1,Lm  Victoria,N,Marshall Islands (Republic of the) ,Foreign,1,229.0,229.0,1,Cargo
538004055,1,Atlantic Grace,N,Marshall Islands (Republic of the) ,Foreign,1,180.0,180.0,1,Cargo
538004058,1,Princimar Joy,N,Marshall Islands (Republic of the) ,Foreign,1,275.0,275.0,1,Tanker
538004061,1,Princimar Faith,N,Marshall Islands (Republic of the) ,Foreign,1,274.0,274.0,1,Tanker
538004062,1,Princimar Strength,N,Marshall Islands (Republic of the) ,Foreign,1,275.0,275.0,1,Tanker
538004067,1,Gcl Argentina,N,Marshall Islands (Republic of the) ,Foreign,1,292.0,292.0,1,Cargo
538004070,1,Conches,N,Marshall Islands (Republic of the) ,Foreign,1,292.0,292.0,1,Cargo
538004071,1,Megacore Philomena,N,Marshall Islands (Republic of the) ,Foreign,1,228.0,228.0,1,Tanker
538004082,1,Crowley Shipper,N,Marshall Islands (Republic of the) ,Foreign,1,169.0,169.0,1,Cargo
538004085,1,Songa Falcon,N,Marshall Islands (Republic of the) ,Foreign,1,127.0,127.0,1,Tanker
538004093,1,Pella,N,Marshall Islands (Republic of the) ,Foreign,1,230.0,230.0,1,Cargo
538004094,1,Zim Alabama,N,Marshall Islands (Republic of the) ,Foreign,1,261.0,261.0,1,Cargo
538004099,1,Zim Texas,N,Marshall Islands (Republic of the) ,Foreign,1,261.0,261.0,1,Cargo
538004102,1,Ardmore Seamaster,N,Marshall Islands (Republic of the) ,Foreign,1,179.0,179.0,1,Tanker
538004108,1,Team Progress,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538004123,1,Alcmene,N,Marshall Islands (Republic of the) ,Foreign,1,229.0,229.0,1,Cargo
538004134,1,Atlantic Promise,N,Marshall Islands (Republic of the) ,Foreign,1,166.0,166.0,1,Cargo
538004137,1,Delmar,N,Marshall Islands (Republic of the) ,Foreign,1,229.0,229.0,1,Cargo
538004140,1,Megacore Philothea,N,Marshall Islands (Republic of the) ,Foreign,1,228.0,228.0,1,Tanker
538004142,1,Ardmore Seatrader,N,Marshall Islands (Republic of the) ,Foreign,1,180.0,180.0,1,Tanker
538004150,1,Emerald Express,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538004151,1,Cape Claudine,N,Marshall Islands (Republic of the) ,Foreign,1,292.0,292.0,1,Cargo
538004153,1,Themis,N,Marshall Islands (Republic of the) ,Foreign,1,196.0,196.0,1,Cargo
538004157,1,Ardmore Centurion,N,Marshall Islands (Republic of the) ,Foreign,1,156.0,156.0,1,Tanker
538004162,1,Princimar Grace,N,Marshall Islands (Republic of the) ,Foreign,1,274.0,274.0,1,Tanker
538004164,1,Methane Princess,N,Marshall Islands (Republic of the) ,Foreign,1,277.0,277.0,1,Tanker
538004170,1,Uacc Falcon,N,Marshall Islands (Republic of the) ,Foreign,1,228.0,228.0,1,Tanker
538004174,1,Dubai Brilliance,N,Marshall Islands (Republic of the) ,Foreign,1,250.0,250.0,1,Tanker
538004176,2,538004176/Louds Island,N,Marshall Islands (Republic of the) ,Foreign,2,1.0/215.0,215.0,2,Cargo/Unknown
538004185,1,Federal Polaris,N,Marshall Islands (Republic of the) ,Foreign,3,48.0/182.0/183.0,183.0,1,Cargo
538004187,1,King Corn,N,Marshall Islands (Republic of the) ,Foreign,1,169.0,169.0,1,Cargo
538004188,1,Nave Polaris,N,Marshall Islands (Republic of the) ,Foreign,1,170.0,170.0,1,Tanker
538004189,1,Fairchem Kiso,N,Marshall Islands (Republic of the) ,Foreign,1,146.0,146.0,1,Tanker
538004190,1,Cape Tr0y,N,Marshall Islands (Republic of the) ,Foreign,1,228.0,228.0,1,Tanker
538004191,1,Northern Star,N,Marshall Islands (Republic of the) ,Foreign,1,180.0,180.0,1,Tanker
538004196,1,Gimi,N,Marshall Islands (Republic of the) ,Foreign,1,294.0,294.0,1,Unknown
538004206,1,Maersk Misaki,N,Marshall Islands (Republic of the) ,Foreign,1,180.0,180.0,1,Tanker
538004220,1,M/v Cape Istanbul,N,Marshall Islands (Republic of the) ,Foreign,1,284.0,284.0,1,Cargo
538004223,1,Astella,N,Marshall Islands (Republic of the) ,Foreign,1,184.0,184.0,1,Tanker
538004224,1,Diamond Stars,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538004226,1,Genmar Concord,N,Marshall Islands (Republic of the) ,Foreign,1,182.0,182.0,1,Tanker
538004228,1,Stena Contest,N,Marshall Islands (Republic of the) ,Foreign,1,182.0,182.0,1,Tanker
538004230,1,B Handy,N,Marshall Islands (Republic of the) ,Foreign,1,186.0,186.0,1,Cargo
538004236,1,Anemone,N,Marshall Islands (Republic of the) ,Foreign,1,274.0,274.0,1,Tanker
538004237,1,Melita,N,Marshall Islands (Republic of the) ,Foreign,1,274.0,274.0,1,Tanker
538004238,1,Melodia,N,Marshall Islands (Republic of the) ,Foreign,1,274.0,274.0,1,Tanker
538004243,1,Kynouria,N,Marshall Islands (Republic of the) ,Foreign,1,229.0,229.0,1,Cargo
538004254,1,Maritina,N,Marshall Islands (Republic of the) ,Foreign,1,228.0,228.0,1,Tanker
538004269,1,M/v Sinokor Sunrise,N,Marshall Islands (Republic of the) ,Foreign,1,229.0,229.0,1,Cargo
538004284,1,Topaz,N,Marshall Islands (Republic of the) ,Foreign,1,227.0,227.0,1,Cargo
538004285,1,Cape Daly,N,Marshall Islands (Republic of the) ,Foreign,1,121.0,121.0,1,Tanker
538004293,1,Northern Light,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538004316,1,Suez Fuzeyya,N,Marshall Islands (Republic of the) ,Foreign,1,274.0,274.0,1,Tanker
538004318,1,Suez Hans,N,Marshall Islands (Republic of the) ,Foreign,1,274.0,274.0,1,Tanker
538004320,1,Ardmore Calypso,N,Marshall Islands (Republic of the) ,Foreign,1,144.0,144.0,1,Tanker
538004321,1,Ardmore Capella,N,Marshall Islands (Republic of the) ,Foreign,1,144.0,144.0,1,Tanker
538004327,1,Cepheus,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538004346,1,Sti Coral,N,Marshall Islands (Republic of the) ,Foreign,1,182.0,182.0,1,Tanker
538004347,1,Sti Diamomd,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538004356,1,Maersk Madrid,N,Marshall Islands (Republic of the) ,Foreign,1,292.0,292.0,1,Cargo
538004358,1,Maersk Malacca,N,Marshall Islands (Republic of the) ,Foreign,1,294.0,294.0,1,Cargo
538004369,1,Pine,N,Marshall Islands (Republic of the) ,Foreign,1,200.0,200.0,1,Cargo
538004371,1,Zemgale,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538004376,1,Overseas Milos,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538004377,1,Overseas Athens,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538004383,1,Federal Sutton,N,Marshall Islands (Republic of the) ,Foreign,1,189.0,189.0,1,Cargo
538004384,1,Federal Severn,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538004392,1,Federal Weser,N,Marshall Islands (Republic of the) ,Foreign,1,200.0,200.0,1,Cargo
538004394,1,Primo Stealth,N,Marshall Islands (Republic of the) ,Foreign,1,256.0,256.0,1,Tanker
538004400,1,Stream Mia,N,Marshall Islands (Republic of the) ,Foreign,1,144.0,144.0,1,Tanker
538004414,1,Trident Navigator,N,Marshall Islands (Republic of the) ,Foreign,1,225.0,225.0,1,Cargo
538004421,1,Maersk Peary,N,Marshall Islands (Republic of the) ,Foreign,1,180.0,180.0,1,Tanker
538004422,1,Atlantic Glory,N,Marshall Islands (Republic of the) ,Foreign,1,180.0,180.0,1,Cargo
538004424,1,Msc Emma,N,Marshall Islands (Republic of the) ,Foreign,1,294.0,294.0,1,Cargo
538004429,1,Besiktasturkmenistan,N,Marshall Islands (Republic of the) ,Foreign,1,292.0,292.0,1,Cargo
538004432,1,Desert Condor,N,Marshall Islands (Republic of the) ,Foreign,1,190.0,190.0,1,Cargo
538004442,1,Siva Antwerp,N,Marshall Islands (Republic of the) ,Foreign,1,142.0,142.0,1,Tanker
538004443,1,Yasa Anatolia,N,Marshall Islands (Republic of the) ,Foreign,1,178.0,178.0,1,Cargo
538004454,1,Tala,N,Marshall Islands (Republic of the) ,Foreign,1,158.0,158.0,1,Cargo
538004460,1,Star Polaris,N,Marshall Islands (Republic of the) ,Foreign,1,292.0,292.0,1,Cargo
538004465,1,Besiktas,N,Marshall Islands (Republic of the) ,Foreign,1,292.0,292.0,1,Cargo
538004472,1,Chris,N,Marshall Islands (Republic of the) ,Foreign,1,218.0,218.0,1,Cargo
538004473,1,Amira,N,Marshall Islands (Republic of the) ,Foreign,1,225.0,225.0,1,Cargo
538004486,1,Intrepid Seahawk,N,Marshall Islands (Republic of the) ,Foreign,1,178.0,178.0,1,Tanker
538004497,1,Evoikos Theo,N,Marshall Islands (Republic of the) ,Foreign,1,225.0,225.0,1,Cargo
538004513,1,Sea Dolphin C,N,Marshall Islands (Republic of the) ,Foreign,1,181.0,181.0,1,Cargo
538004517,1,Silver Master,N,Marshall Islands (Republic of the) ,Foreign,1,280.0,280.0,1,Cargo
538004548,1,Ina Theresa,N,Marshall Islands (Republic of the) ,Foreign,1,122.0,122.0,1,Tanker
538004556,1,Iron Fritz,N,Marshall Islands (Republic of the) ,Foreign,1,289.0,289.0,1,Cargo
538004557,1,Prima Dora,N,Marshall Islands (Republic of the) ,Foreign,1,166.0,166.0,1,Cargo
538004570,1,Prime Rose,N,Marshall Islands (Republic of the) ,Foreign,1,229.0,229.0,1,Cargo
538004588,1,Halsted Bay,N,Marshall Islands (Republic of the) ,Foreign,1,183.0,183.0,1,Tanker
538004599,1,Apl Sardonyx,N,Marshall Islands (Republic of the) ,Foreign,1,294.0,294.0,1,Cargo
538004600,1,Apl Spinel,N,Marshall Islands (Republic of the) ,Foreign,1,293.0,293.0,1,Cargo
538004619,1,Crystal Ace,N,Marshall Islands (Republic of the) ,Foreign,1,200.0,200.0,1,Cargo
538004628,1,Chem Ranger,N,Marshall Islands (Republic of the) ,Foreign,1,152.0,152.0,1,Tanker
538004709,1,Nocc Oceanic,N,Marshall Islands (Republic of the) ,Foreign,1,199.0,199.0,1,Cargo
538004835,1,Pacific Merchant,N,Marshall Islands (Republic of the) ,Foreign,1,244.0,244.0,1,Tanker
538004854,1,Flagship Ivy,N,Marshall Islands (Republic of the) ,Foreign,1,227.0,227.0,1,Tanker
538011223,1,Fr8 Pride,N,Marshall Islands (Republic of the) ,Foreign,1,228.0,228.0,1,Tanker
538070001,1,Mystique,N,Marshall Islands (Republic of the) ,Foreign,2,30.0/48.0,48.0,1,Pleasure
538070025,1,Bayou,N,Marshall Islands (Republic of the) ,Foreign,1,38.0,38.0,1,Pleasure
538070030,1,Starship,N,Marshall Islands (Republic of the) ,Foreign,1,43.0,43.0,1,Pleasure
538070035,1,Summerwind,N,Marshall Islands (Republic of the) ,Foreign,2,38.0/45.0,45.0,1,Pleasure
538070042,1,Ohana,N,Marshall Islands (Republic of the) ,Foreign,1,48.0,48.0,1,Pleasure
538070052,1,Murphys Law,N,Marshall Islands (Republic of the) ,Foreign,1,40.0,40.0,1,Pleasure
538070059,1,Tsalta,N,Marshall Islands (Republic of the) ,Foreign,1,40.0,40.0,1,Pleasure
538070060,1,My Kaleen,N,Marshall Islands (Republic of the) ,Foreign,1,34.0,34.0,1,Pleasure
538070062,1,Gitana,N,Marshall Islands (Republic of the) ,Foreign,1,30.0,30.0,1,Sailing
538070065,1,Pangaea,N,Marshall Islands (Republic of the) ,Foreign,1,56.0,56.0,1,Pleasure
538070068,1,Book Ends,N,Marshall Islands (Republic of the) ,Foreign,1,33.0,33.0,1,Unknown
538070080,1,Serenity Ii,N,Marshall Islands (Republic of the) ,Foreign,1,26.0,26.0,1,Pleasure
538070130,1,Indigo,N,Marshall Islands (Republic of the) ,Foreign,1,27.0,27.0,1,Other
538070165,1,M/y Happy Days,N,Marshall Islands (Republic of the) ,Foreign,1,52.0,52.0,1,Pleasure
538070186,2,Lady Zelda/Sweet Escape,N,Marshall Islands (Republic of the) ,Foreign,2,40.0/45.0,45.0,1,Pleasure
538070191,1,American Pride,N,Marshall Islands (Republic of the) ,Foreign,1,27.0,27.0,1,Fishing
538070209,1,Arioso,N,Marshall Islands (Republic of the) ,Foreign,1,39.0,39.0,1,Pleasure
538070235,1,M/v Passion For Exce,N,Marshall Islands (Republic of the) ,Foreign,1,28.0,28.0,1,Pleasure
538070249,2,Dream Dancer/Kaleen-viii,N,Marshall Islands (Republic of the) ,Foreign,1,40.0,40.0,1,Pleasure
538070262,1,Armsreach,N,Marshall Islands (Republic of the) ,Foreign,1,35.0,35.0,1,Pleasure
538070265,1,Namoh,N,Marshall Islands (Republic of the) ,Foreign,2,38.0/39.0,39.0,1,Pleasure
538070270,1,Triple Attraction,N,Marshall Islands (Republic of the) ,Foreign,1,30.0,30.0,1,Pleasure
538070279,1,V7lc5,N,Marshall Islands (Republic of the) ,Foreign,1,47.0,47.0,1,Pleasure
538070298,1,Axia,N,Marshall Islands (Republic of the) ,Foreign,1,39.0,39.0,1,Sailing
538070304,1,Star 7,N,Marshall Islands (Republic of the) ,Foreign,1,27.0,27.0,1,Pleasure
538070307,1,S/y Tenacious,N,Marshall Islands (Republic of the) ,Foreign,1,35.0,35.0,1,Sailing
538070323,1,Rena,N,Marshall Islands (Republic of the) ,Foreign,1,40.0,40.0,1,Pleasure
538070334,1,Tumblehome,N,Marshall Islands (Republic of the) ,Foreign,2,25.0/28.0,28.0,1,Pleasure
538070365,1,New Moon Ii,N,Marshall Islands (Republic of the) ,Foreign,1,29.0,29.0,1,Pleasure
538070368,1,Minnow,N,Marshall Islands (Republic of the) ,Foreign,1,30.0,30.0,1,Pleasure
538070380,1,Odelisque,N,Marshall Islands (Republic of the) ,Foreign,1,32.0,32.0,1,Pleasure
538070424,1,M/y Perle Bleue,N,Marshall Islands (Republic of the) ,Foreign,1,38.0,38.0,1,Pleasure
538070430,2,Georgiana/Tortuga,N,Marshall Islands (Republic of the) ,Foreign,1,30.0,30.0,1,Pleasure
538070436,1,Lady Christine,N,Marshall Islands (Republic of the) ,Foreign,1,56.0,56.0,1,Other
538070451,1,Caryali,N,Marshall Islands (Republic of the) ,Foreign,1,28.0,28.0,1,Pleasure
538070463,1,M/v Stampede,N,Marshall Islands (Republic of the) ,Foreign,1,35.0,35.0,2,Pleasure/Towing
538070469,1,Northern Lights,N,Marshall Islands (Republic of the) ,Foreign,1,44.0,44.0,1,Pleasure
538070473,1,Dorothea Ii,N,Marshall Islands (Republic of the) ,Foreign,2,22.0/25.0,25.0,1,Pleasure
538070481,2,538070481/Alexandra Bear,N,Marshall Islands (Republic of the) ,Foreign,1,22.0,22.0,1,Pleasure
538070504,2,Amtares/Antares,N,Marshall Islands (Republic of the) ,Foreign,2,20.0/40.0,40.0,2,Other/Pleasure
538070509,2,Bolero/Seven C's,N,Marshall Islands (Republic of the) ,Foreign,2,37.0/38.0,38.0,2,Passenger/Pleasure
